id,genre,distance,dept,population,naissance,groupe,sp_2019,sp_2020,sp_2021,pc_2019,pc_2020,pc_2021,ih_2019,ih_2020,ih_2021,ic_2019,ic_2020,ic_2021,ap_2019,ap_2020,ap_2021,qe_2019,qe_2020,qe_2021,tor_2020,tor_2021,R0_2021,incid_2021,diffact_sansap_c2,diffact_sansap_c1,diffact_ap_c2,diffact_ap_c1
50,F,32,95,1260042,1974,LREM,12,4,4,35,6,0,9,90,10,30,1,0,3,16,30,1,2,7,1.02830887227349,1.0399977500914,0.871176470588235,345.754112544811,0.688888888888889,-0.0777777777777778,2.07407407407407,0.0810185185185185
51,F,185,72,562177,1964,SOC,15,9,3,33,5,0,45,10,10,72,5,0,104,0,80,3,9,1,0.3447392876238,0.55864522069744,0.896470588235294,195.760983021693,-0.848888888888889,-0.711111111111111,-0.745868945868946,-0.711111111111111
52,H,588,31,1424915,1956,SOC,12,4,4,20,1,0,99,8,13,59,0,0,162,2,7,5,6,5,0.265829104201909,0.545100607957897,0.893529411764706,131.450025287733,-0.707070707070707,-0.135416666666667,-0.748690609801721,0.391666666666667
53,H,437,15,143280,1962,LR,14,5,6,38,3,0,140,3,61,109,2,0,440,50,319,10,8,12,0.509411006597803,0.78410035201108,0.885294117647059,94.4893435873905,-0.587142857142857,3.60666666666667,-0.535119047619047,3.90222222222222
54,F,696,83,1084890,1969,LREM,10,3,5,11,5,0,2,0,1,2,0,0,0,0,13,8,16,16,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.4,-0.111111111111111,-0.4,-0.111111111111111
55,H,42,77,1432475,1959,LR,14,7,1,15,0,0,72,3,0,0,0,0,0,0,0,2,0,1,1.02830887227349,1.0399977500914,0.871176470588235,293.207159494076,-0.857142857142857,-0.928571428571429,-0.857142857142857,-0.928571428571429
56,H,373,85,691269,1975,MODEM,14,10,2,15,6,0,36,19,2,21,5,0,30,5,26,3,5,0,0.3447392876238,0.55864522069744,0.896470588235294,132.157425849903,-0.96031746031746,-0.938947368421053,-0.822486772486772,-0.0824561403508772
57,F,341,39,257926,1958,LR,13,10,4,28,11,0,57,79,7,51,4,0,94,89,58,19,9,6,0.625025795590312,0.696937113066145,0.895294117647059,155.631442296483,-0.850742240215924,-0.768945147679325,-0.772781654080646,-0.698840057523033
58,H,281,54,729737,1984,LR,15,6,5,48,7,0,56,20,119,80,13,0,160,204,712,7,19,9,0.926480683150818,0.716473002659267,0.885882352941176,163.238962544675,-0.251190476190476,0.45140350877193,0.365674603174603,0.791202270381837
59,F,607,4,165702,1970,NI,14,6,6,49,3,0,36,27,5,46,1,0,20,36,40,2,7,3,0.386057486809591,0.872598761103319,0.83,170.420414271873,-0.586507936507937,-0.677248677248677,-0.322089947089947,-0.545855379188713
60,F,111,45,683998,1957,LR,14,4,1,40,2,0,3,2,0,17,0,0,0,0,6,7,7,10,0.446746885133982,0.788410991636798,0.891176470588235,166.73945420544,-0.7,-0.580357142857143,-0.7,-0.580357142857143
61,F,686,6,1089270,1962,LR,10,3,0,9,2,0,2,0,0,0,0,0,8,3,13,8,9,11,0.386057486809591,0.872598761103319,0.83,170.144174312737,-0.65625,-0.592592592592593,-0.4,0.388888888888889
62,H,661,13,2048395,1951,LFI,14,12,7,11,4,0,129,140,109,12,32,0,2,65,16,2,3,23,0.386057486809591,0.872598761103319,0.83,221.624529690115,1.56899224806202,0.805714285714286,2.47416020671835,0.545787545787546
63,F,343,44,1458768,1980,LREM,11,3,3,24,2,0,20,5,1,22,0,0,26,13,1,7,0,4,0.3447392876238,0.55864522069744,0.896470588235294,132.583863939616,-0.821168831168831,-0.6,-0.84456376956377,-0.680769230769231
64,H,499,33,1654445,1973,LREM,12,4,2,18,6,0,0,14,0,2,0,0,9,6,34,0,0,0,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.944444444444445,-0.833333333333333,-0.013888888888889,0.541666666666667
65,F,147,51,561705,1963,LR,14,5,7,20,3,0,9,16,77,11,0,0,11,0,145,14,27,13,0.926480683150818,0.716473002659267,0.885882352941176,167.981378386271,0.996825396825397,0.67349537037037,2.86099086099086,0.67349537037037
68,H,265,49,819528,1981,LREM,14,6,5,39,12,0,11,0,1,24,15,0,11,4,33,2,1,1,0.3447392876238,0.55864522069744,0.896470588235294,149.697436412476,-0.81038961038961,-0.541666666666667,-0.341991341991342,1.01666666666667
69,H,42,77,1432475,1957,LREM,15,7,6,32,8,0,0,6,0,39,3,0,0,3,1,0,0,0,1.02830887227349,1.0399977500914,0.871176470588235,293.207159494076,-0.866666666666667,-0.785714285714286,-0.866666666666667,-0.761904761904762
70,H,111,45,683998,1968,MODEM,8,3,3,5,2,0,25,5,2,9,0,0,14,2,46,2,3,18,0.446746885133982,0.788410991636798,0.891176470588235,166.73945420544,0.891,0.85,1.12345238095238,5.08
71,F,544,82,262254,1977,LT,15,4,3,15,5,0,59,12,18,2,1,0,68,52,126,6,6,3,0.265829104201909,0.545100607957897,0.893529411764706,133.407817124672,-0.798983050847458,-0.45,-0.52366234629445,-0.137820512820513
72,H,379,68,763801,1990,LR,16,13,6,28,12,0,167,118,34,157,28,0,127,46,45,7,4,10,0.926480683150818,0.716473002659267,0.885882352941176,128.090030358085,-0.598567151411463,-0.35006518904824,-0.606417508065983,-0.29534417927933
73,H,696,83,1084890,1984,LREM,13,4,4,23,6,0,33,0,0,36,3,0,24,0,114,2,3,8,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.138461538461538,-0.0833333333333333,0.509615384615385,-0.0833333333333333
74,H,294,86,438869,1988,LREM,15,10,7,29,8,0,37,28,12,21,3,0,22,27,62,5,3,5,0.22658568594992,0.45587874517173,0.912941176470588,133.153732917362,-0.641801801801802,-0.440952380952381,-0.231804531804532,-0.151410934744268
75,F,281,54,729737,1983,LREM,14,1,3,15,1,0,14,0,2,14,0,0,32,2,25,9,16,11,0.926480683150818,0.716473002659267,0.885882352941176,163.238962544675,-0.684126984126984,0.229166666666667,-0.606564153439153,3.046875
76,H,594,40,416825,1975,SOC,16,11,6,21,9,0,122,61,0,31,19,0,86,57,5,8,10,19,0.22658568594992,0.45587874517173,0.912941176470588,77.0884523954176,-0.45,-0.510909090909091,-0.531976744186046,-0.577804359383307
78,F,649,65,229190,1958,LT,15,6,3,41,5,0,74,59,16,77,2,0,81,52,39,11,9,15,0.265829104201909,0.545100607957897,0.893529411764706,88.2460558317729,-0.644029484029484,-0.512429378531073,-0.623110989777656,-0.468691148775895
79,H,263,21,532026,1954,LREM,13,6,5,23,12,0,3,4,3,13,1,0,0,0,19,0,1,0,0.625025795590312,0.696937113066145,0.895294117647059,143.778682605329,-0.653846153846154,-0.683333333333333,-0.653846153846154,-0.683333333333333
80,F,26,91,1315456,1981,LREM,13,2,1,17,4,0,4,0,0,6,1,0,7,9,4,0,0,0,1.02830887227349,1.0399977500914,0.871176470588235,274.420428842554,-0.980769230769231,-0.833333333333333,-0.87032967032967,-0.763888888888889
82,F,485,29,914301,1991,LREM,12,1,4,18,1,0,5,0,6,8,0,0,9,6,158,7,4,6,0.268914158654302,0.497061263772733,0.920588235294118,60.6433489767132,-0.521904761904762,0.833333333333333,2.32433862433862,6.95833333333333
83,F,373,85,691269,1957,LREM,14,5,4,38,5,0,7,0,3,62,3,0,0,10,66,0,1,2,0.3447392876238,0.55864522069744,0.896470588235294,132.157425849903,-0.821428571428571,-0.3,-0.821428571428571,0.88
84,H,499,33,1654445,1949,SOC,15,7,6,31,10,0,48,7,17,34,8,0,0,1,0,17,7,8,0.22658568594992,0.45587874517173,0.912941176470588,118.710134656272,-0.755049019607843,-0.114285714285714,-0.755049019607843,-0.261904761904762
85,F,579,30,750683,1967,AE,13,10,4,27,6,0,15,25,17,19,2,0,12,6,145,5,1,5,0.265829104201909,0.545100607957897,0.893529411764706,177.20117862715,-0.511794871794872,0.216,1.4207264957265,4.04111111111111
86,F,26,91,1315456,1977,LREM,15,1,6,26,0,0,9,1,3,64,0,0,11,13,49,9,4,2,1.02830887227349,1.0399977500914,0.871176470588235,274.420428842554,-0.808888888888889,2.16666666666667,-0.0983164983164983,2.31730769230769
87,F,11,92,1633100,1960,LR,15,10,4,28,7,0,53,20,5,38,32,0,37,30,39,4,4,10,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.427798742138365,-0.37,-0.347489942772962,-0.258333333333333
88,F,595,34,1196633,1968,NI,16,13,6,17,10,0,241,151,73,24,8,0,340,407,1740,8,11,9,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,-0.63941908713693,-0.64736720233409,0.153425270523147,0.00639137725230444
90,F,436,74,838480,1974,LREM,14,7,6,20,10,0,3,0,1,12,5,0,0,0,2,4,1,3,0.509411006597803,0.78410035201108,0.885294117647059,158.525756618761,-0.697619047619048,-0.0357142857142857,-0.697619047619048,-0.0357142857142857
91,F,112,76,1250846,1980,LREM,12,5,3,18,7,0,0,0,1,5,5,0,0,12,29,2,7,2,0.298311731950845,0.675793010752688,0.895294117647059,203.018331665752,-0.6875,-0.778571428571429,-0.6875,-0.339523809523809
92,F,410,42,765283,1962,LREM,15,4,5,48,4,0,39,6,16,119,0,0,40,4,47,9,2,9,0.509411006597803,0.78410035201108,0.885294117647059,216.168126696998,-0.651282051282051,1.10416666666667,-0.513568376068376,3.03333333333333
93,F,402,19,239071,1960,LR,13,3,2,18,1,0,4,6,0,14,3,0,5,10,25,14,6,3,0.22658568594992,0.45587874517173,0.912941176470588,123.014054833038,-0.926373626373626,-0.766666666666667,-0.105311355311355,-0.388888888888889
94,H,347,63,669477,1950,GDR,14,16,7,30,23,5,110,93,80,48,0,0,0,43,148,20,26,13,0.509411006597803,0.78410035201108,0.885294117647059,152.449020320596,-0.591212121212121,-0.496223410472183,-0.591212121212121,0.0913933646455092
95,H,410,42,765283,1972,SOC,15,4,4,34,3,0,50,18,58,17,1,0,34,18,79,13,6,14,0.509411006597803,0.78410035201108,0.885294117647059,216.168126696998,-0.499282051282051,0.311111111111111,-0.195480140774258,0.824074074074074
96,H,112,76,1250846,1971,GDR,14,11,4,56,1,1,157,169,7,305,1,0,2,37,28,9,9,5,0.298311731950845,0.675793010752688,0.895294117647059,203.018331665752,-0.819257405722374,-0.607877592492977,1.48395216189802,-0.547105200951355
97,F,204,59,2598299,1974,LREM,14,9,4,40,10,0,5,13,2,10,0,0,1,0,12,17,7,3,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.827563025210084,-0.743284493284493,1.1436974789916,-0.743284493284493
98,F,263,21,532026,1954,NI,13,5,4,35,6,0,165,4,1,55,3,0,47,8,42,1,1,1,0.625025795590312,0.696937113066145,0.895294117647059,143.778682605329,-0.737249417249417,-0.59,-0.632105010828415,0.216666666666667
99,H,141,10,310147,1982,LREM,16,2,2,48,2,0,11,0,0,185,0,0,15,13,46,16,7,1,0.926480683150818,0.716473002659267,0.885882352941176,189.032041680815,-0.9625,-0.619047619047619,-0.457638888888889,0.17032967032967
101,H,686,6,1089270,1965,LR,15,16,7,37,27,3,42,63,29,42,7,0,62,83,161,24,24,7,0.386057486809591,0.872598761103319,0.83,170.144174312737,-0.694021879021879,-0.739880952380952,-0.312222533593501,-0.459940954293364
102,F,595,34,1196633,1983,LREM,13,7,3,28,9,0,45,7,0,70,15,0,147,15,18,0,0,0,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,-0.942307692307692,-0.892857142857143,-0.929356357927787,-0.674285714285714
103,H,365,1,662244,1982,LREM,11,1,3,16,0,0,0,0,0,9,0,0,5,0,0,5,2,6,0.509411006597803,0.78410035201108,0.885294117647059,165.845364106325,-0.631818181818182,2,-0.705454545454545,2
104,F,11,92,1633100,1955,LREM,15,1,5,31,4,0,10,0,14,20,5,0,7,12,34,1,0,0,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.653333333333333,0.666666666666667,0.0984126984126984,0.958333333333333
105,H,185,72,562177,1988,LREM,12,3,3,28,3,0,26,1,3,52,0,0,35,3,53,7,21,6,0.3447392876238,0.55864522069744,0.896470588235294,195.760983021693,-0.755494505494505,0.0714285714285714,-0.543864468864469,3.39047619047619
106,H,18,78,1452910,1983,MODEM,14,12,2,27,18,0,65,32,1,108,20,0,95,62,16,2,0,0,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.968351648351648,-0.950520833333333,-0.945556198187777,-0.90880376344086
107,H,6789,971,375693,1974,LREM,6,6,2,7,9,0,0,0,1,39,10,0,16,10,12,3,1,0,0.23852477669682,0.786698526483473,0.917058823529412,109.116001188086,-0.916666666666667,-0.916666666666667,-0.783333333333333,-0.693333333333333
108,F,11,92,1633100,1967,MODEM,14,14,6,20,11,0,18,34,23,12,5,0,11,1,46,1,1,1,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.458730158730159,-0.578991596638655,0.148027898027898,7.01750700280112
109,H,360,90,138589,1988,LR,11,3,2,12,4,0,36,0,0,32,7,0,52,13,24,8,5,4,0.625025795590312,0.696937113066145,0.895294117647059,150.810190286111,-0.863636363636364,-0.633333333333333,-0.809440559440559,-0.337435897435897
112,H,222,52,168231,1958,LR,13,4,0,14,3,0,0,2,0,5,0,0,0,0,0,4,12,3,0.926480683150818,0.716473002659267,0.885882352941176,171.900251976714,-0.8125,-0.9375,-0.8125,-0.9375
113,H,653,64,688589,1954,MODEM,14,7,5,33,11,0,51,21,4,56,5,0,21,8,29,0,0,0,0.22658568594992,0.45587874517173,0.912941176470588,69.9938771501979,-0.891106442577031,-0.773809523809524,-0.636694677871148,-0.094047619047619
114,H,311,88,358823,1983,UDI,12,11,6,32,7,0,23,81,24,49,17,0,30,63,86,9,19,13,0.926480683150818,0.716473002659267,0.885882352941176,148.138694730229,-0.402415458937198,-0.694807726386674,-0.0242351046698872,-0.518159877809001
115,F,149,89,333006,1967,MODEM,16,1,2,33,1,0,0,0,0,11,0,0,0,1,17,2,3,5,0.625025795590312,0.696937113066145,0.895294117647059,159.114161178058,-0.34375,0.222222222222222,-0.34375,4.16666666666667
116,H,78,28,428178,1958,MODEM,15,14,5,32,17,0,155,86,13,46,11,0,267,33,35,1,0,2,0.446746885133982,0.788410991636798,0.891176470588235,170.255026386173,-0.516559139784946,-0.872923588039867,-0.575284926100439,-0.686217658310681
117,F,11,94,1418572,1971,MODEM,16,7,5,17,9,0,25,3,29,18,6,0,19,4,25,6,8,2,1.02830887227349,1.0399977500914,0.871176470588235,319.327982110136,-0.638833333333333,1.12619047619048,-0.479729532163743,1.81349206349206
118,H,162,62,1455018,1987,LR,15,10,6,23,5,0,74,61,12,18,1,0,48,17,0,8,5,3,0.584143642727381,1.14755609564492,0.855882352941176,238.569303289365,-0.812567567567568,-0.720655737704918,-0.843806306306306,-0.767213114754098
119,H,588,31,1424915,1990,LREM,11,8,5,14,6,0,1,5,10,10,6,0,1,4,77,0,0,0,0.265829104201909,0.545100607957897,0.893529411764706,131.450025287733,1.61363636363636,-0.34375,16.4909090909091,3.375
120,H,311,88,358823,1963,LR,11,2,3,12,7,0,4,0,9,2,82,0,0,14,56,8,42,9,0.926480683150818,0.716473002659267,0.885882352941176,148.138694730229,-0.270454545454545,-0.571428571428571,-0.270454545454545,0.142857142857143
121,H,308,35,1094636,1979,LREM,14,13,6,16,13,3,0,0,3,0,0,0,0,0,0,0,0,6,0.268914158654302,0.497061263772733,0.920588235294118,153.82239352015,-0.691964285714286,-0.653846153846154,-0.691964285714286,-0.653846153846154
123,H,18,78,1452910,1959,MODEM,14,12,5,24,6,0,253,48,34,251,1,0,143,1,30,2,0,1,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.801693958215697,-0.71875,-0.799779930214713,5.225
124,H,696,83,1084890,1969,MODEM,14,6,4,15,1,0,5,6,5,10,0,0,4,0,0,0,1,0,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.678571428571429,-0.625,-0.742857142857143,-0.625
125,H,121,2,525503,1985,LR,14,7,6,30,1,0,32,15,21,55,1,0,98,41,197,14,25,10,0.584143642727381,1.14755609564492,0.855882352941176,213.075250060104,-0.640178571428571,-0.468571428571429,-0.365114795918367,0.243670150987224
127,H,313,70,233391,1969,LREM,12,3,5,14,2,0,1,1,1,16,1,0,4,0,0,8,1,0,0.625025795590312,0.696937113066145,0.895294117647059,136.695071863922,-0.716666666666667,-0.466666666666667,-0.763888888888889,-0.466666666666667
128,H,489,7,327775,1970,SOC,14,9,4,24,8,0,35,32,4,34,3,0,25,93,98,16,16,13,0.509411006597803,0.78410035201108,0.885294117647059,116.972219097964,-0.7575,-0.723611111111111,-0.144583333333333,-0.594048685782557
129,H,233,36,216698,1961,LR,12,6,3,12,8,0,38,9,4,6,10,0,37,8,20,23,20,4,0.446746885133982,0.788410991636798,0.891176470588235,111.205535733007,-0.8941647597254,-0.771111111111111,-0.821713876347744,-0.392592592592593
130,F,281,57,1038440,1972,LREM,14,6,2,24,6,0,8,0,7,6,0,0,11,1,0,4,2,8,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,-0.396428571428571,0.444444444444444,-0.49702380952381,0.0833333333333334
131,F,485,29,914301,1960,LREM,14,3,3,27,1,0,5,1,0,15,0,0,13,1,18,5,5,6,0.268914158654302,0.497061263772733,0.920588235294118,60.6433489767132,-0.717142857142857,-0.45,-0.533516483516484,3.04
133,F,686,6,1089270,1976,LREM,10,2,1,8,3,0,0,0,0,3,0,0,2,3,12,36,13,16,0.386057486809591,0.872598761103319,0.83,170.144174312737,-0.863888888888889,-0.423076923076923,0.308888888888889,0.432692307692308
134,H,661,13,2048395,1953,LR,9,5,3,9,4,0,0,0,0,2,3,0,0,0,0,2,3,5,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.291666666666667,-0.433333333333333,-0.291666666666667,-0.433333333333333
135,H,661,13,2048395,1972,LREM,14,6,5,16,8,0,1,1,1,5,0,0,19,1,12,1,0,0,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.728571428571429,-0.388888888888889,-0.668546365914787,2.45833333333333
136,F,263,21,532026,1962,LREM,14,7,6,32,7,4,29,12,1,21,2,0,41,0,5,3,2,0,0.625025795590312,0.696937113066145,0.895294117647059,143.778682605329,-0.882389162561576,-0.697619047619048,-0.881665765549281,-0.697619047619048
138,H,281,54,729737,1964,SOC,15,9,7,29,1,0,188,22,73,91,0,0,146,69,598,15,22,11,0.926480683150818,0.716473002659267,0.885882352941176,163.238962544675,-0.682340425531915,0.148989898989899,-0.0526352861167784,1.65252525252525
139,F,1,75,2142366,1959,LR,16,9,6,24,5,0,102,42,12,61,43,0,73,29,61,8,9,16,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.501470588235294,-0.453968253968254,-0.445289417136718,-0.194398832329867
140,F,319,43,227546,1962,LR,14,4,5,28,2,0,37,14,6,21,1,0,108,14,43,28,23,7,0.509411006597803,0.78410035201108,0.885294117647059,176.236487693389,-0.846138996138996,-0.603416149068323,-0.805424472091139,-0.157608695652174
141,H,534,47,329874,1957,LREM,13,5,2,30,9,0,11,6,1,7,1,0,6,1,2,4,2,7,0.22658568594992,0.45587874517173,0.912941176470588,102.017339920566,-0.601048951048951,-0.186666666666667,-0.611985236985237,0.0111111111111111
142,H,205,37,609408,1963,LREM,13,3,6,16,2,0,8,3,0,15,0,0,35,0,19,1,0,0,0.446746885133982,0.788410991636798,0.891176470588235,169.76211344163,-0.907692307692308,-0.333333333333333,-0.832600732600733,-0.333333333333333
143,H,1,75,2142366,1982,LREM,13,3,5,11,2,0,1,35,2,1,11,0,0,0,0,0,0,0,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.403846153846154,-0.569047619047619,-0.403846153846154,-0.569047619047619
144,F,265,3,331745,1991,LREM,15,5,3,36,9,0,52,14,4,31,13,0,18,9,13,0,2,1,0.509411006597803,0.78410035201108,0.885294117647059,136.372796103939,-0.930769230769231,-0.722857142857143,-0.80017094017094,-0.528306878306878
146,H,185,72,562177,1966,LR,12,5,0,22,3,0,61,15,0,52,1,0,55,0,3,7,9,6,0.3447392876238,0.55864522069744,0.896470588235294,195.760983021693,-0.828571428571429,-0.866666666666667,-0.848051948051948,-0.866666666666667
147,H,595,32,191387,1958,LREM,13,8,4,24,14,0,86,16,78,61,1,0,4,19,23,0,0,0,0.265829104201909,0.545100607957897,0.893529411764706,72.3067589485805,-0.696332737030412,0.34375,0.392933810375671,0.317105263157895
148,F,595,34,1196633,1977,LFI,15,1,2,22,0,0,4,0,2,82,0,0,21,12,46,1,2,5,0.265829104201909,0.545100607957897,0.893529411764706,151.932047194061,0.126666666666667,1.25,0.303968253968254,1.77777777777778
149,H,653,64,688589,1955,LT,15,6,5,13,2,0,72,24,14,7,0,0,41,26,20,7,4,2,0.22658568594992,0.45587874517173,0.912941176470588,69.9938771501979,-0.837301587301587,-0.520833333333333,-0.783117176409859,-0.462820512820513
150,F,696,83,1084890,1972,LREM,13,8,5,20,5,0,12,9,9,17,0,0,16,11,29,4,4,5,0.386057486809591,0.872598761103319,0.83,178.825641685235,-0.523076923076923,-0.28125,-0.300480769230769,0.102272727272727
151,H,281,57,1038440,1969,LREM,15,6,5,34,4,0,11,15,24,14,6,0,9,6,39,3,2,8,0.926480683150818,0.716473002659267,0.885882352941176,149.74682734912,0.0363636363636364,0.286666666666667,0.585858585858586,1.15555555555556
152,H,7079,973,294146,1992,LREM,5,2,1,5,2,0,7,0,0,7,1,0,2,2,20,0,1,3,0.222828784119107,1.43153432588916,1.15823529411765,204.138334074974,-0.95,-0.125,1.04,1.7
153,H,627,11,377719,1971,LREM,13,3,6,22,1,0,36,0,11,26,1,0,56,0,69,3,1,2,0.265829104201909,0.545100607957897,0.893529411764706,117.708611999555,-0.713247863247863,0,-0.555682743182743,0
154,F,112,76,1250846,1975,LREM,13,3,4,27,5,0,3,1,10,7,0,0,14,3,45,5,6,9,0.298311731950845,0.675793010752688,0.895294117647059,203.018331665752,0.0882051282051282,2.20833333333333,0.442551892551893,4.56666666666667
155,H,311,88,358823,1948,LR,14,2,0,19,3,0,11,0,0,2,0,0,3,1,20,3,6,4,0.926480683150818,0.716473002659267,0.885882352941176,148.138694730229,-0.733333333333333,-0.777777777777778,0.333333333333333,4.16666666666667
156,H,661,13,2048395,1945,LR,13,4,2,16,4,0,3,0,1,17,1,0,0,0,5,8,3,11,0.386057486809591,0.872598761103319,0.83,221.624529690115,-0.627564102564103,0.0416666666666666,-0.627564102564103,0.0416666666666666
157,H,11,92,1633100,1958,LREM,14,8,6,33,9,0,6,13,5,33,3,0,8,7,10,21,17,10,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.652380952380952,-0.655429864253394,-0.501984126984127,-0.474762982115923
158,F,162,62,1455018,1949,LREM,10,2,3,14,2,0,4,0,0,6,1,0,0,0,0,29,21,8,0.584143642727381,1.14755609564492,0.855882352941176,238.569303289365,-0.884827586206897,-0.529761904761905,-0.884827586206897,-0.529761904761905
159,H,918,2A,162753,1967,LR,12,3,3,13,2,0,0,2,3,7,0,0,33,0,9,4,0,4,0.526619303635433,0.540247909199522,0.826470588235294,77.2502251773441,-0.6875,-0.166666666666667,-0.695454545454546,-0.166666666666667
160,H,588,31,1424915,1965,LREM,15,6,2,18,9,0,0,1,0,5,12,0,0,0,0,7,14,2,0.265829104201909,0.545100607957897,0.893529411764706,131.450025287733,-0.895238095238095,-0.904761904761905,-0.895238095238095,-0.904761904761905
161,H,26,91,1315456,1991,LR,15,8,2,18,10,0,26,7,1,18,0,0,71,2,129,9,3,8,1.02830887227349,1.0399977500914,0.871176470588235,274.420428842554,-0.787863247863248,-0.235119047619048,-0.520402471810922,12.5119047619048
162,F,265,3,331745,1970,LREM,15,3,5,35,6,0,1,0,1,7,0,0,12,4,9,12,2,4,0.509411006597803,0.78410035201108,0.885294117647059,136.372796103939,-0.666666666666667,0.222222222222222,-0.597222222222222,0.479166666666667
163,F,18,78,1452910,1990,LREM,13,8,3,21,7,0,82,20,19,42,0,0,35,3,13,0,2,1,1.02830887227349,1.0399977500914,0.871176470588235,243.55347109074,-0.8843808630394,-0.54375,-0.833218976145805,0.231666666666667
164,F,204,59,2598299,1976,AE,14,7,6,18,9,0,1,9,26,4,0,0,1,4,120,2,4,17,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,5.98571428571429,0.999007936507937,24.8214285714286,6.59920634920635
165,H,162,62,1455018,1945,NI,12,2,3,11,1,0,0,1,0,4,0,0,0,0,0,27,25,7,0.584143642727381,1.14755609564492,0.855882352941176,238.569303289365,-0.872685185185185,-0.555,-0.872685185185185,-0.555
166,F,281,54,729737,1977,LFI,11,7,4,16,1,1,222,127,36,48,0,0,54,35,72,10,31,4,0.926480683150818,0.716473002659267,0.885882352941176,163.238962544675,-0.802340294840295,-0.504018650894445,-0.613061356811357,-0.191786349286984
167,H,121,2,525503,1961,LREM,15,4,6,49,5,0,4,5,2,63,0,0,0,2,32,5,2,0,0.584143642727381,1.14755609564492,0.855882352941176,213.075250060104,-0.82,-0.525,-0.82,2.58
169,H,534,47,329874,1966,LREM,15,7,4,27,6,0,0,3,2,9,0,0,0,3,9,0,0,4,0.22658568594992,0.45587874517173,0.912941176470588,102.017339920566,-0.911111111111111,-0.587301587301587,-0.911111111111111,0.0595238095238095
170,H,1,75,2142366,1989,LREM,10,2,2,13,2,0,0,0,0,7,0,0,10,0,0,1,0,0,1.02830887227349,1.0399977500914,0.871176470588235,274.420411467969,-0.95,-0.5,-0.96,-0.5
171,H,11,92,1633100,1946,MODEM,12,6,6,23,11,6,22,2,7,56,18,0,0,5,0,0,0,1,1.02830887227349,1.0399977500914,0.871176470588235,248.779304652913,-0.730237154150198,0.261363636363636,-0.730237154150198,0.00909090909090908
172,H,111,45,683998,1942,LR,11,7,4,20,4,0,92,18,33,83,2,0,123,10,14,2,0,3,0.446746885133982,0.788410991636798,0.891176470588235,166.73945420544,-0.555533596837945,-0.398809523809524,-0.61064114099639,-0.239047619047619
173,H,308,35,1094636,1966,UDI,16,11,6,46,2,0,130,62,54,232,0,0,15,13,109,9,13,4,0.268914158654302,0.497061263772733,0.920588235294118,153.82239352015,-0.753034188034188,-0.568971351229416,0.416915954415954,1.02174599593954
175,F,112,76,1250846,1956,LREM,14,4,3,37,5,0,10,5,10,35,2,0,6,1,43,2,1,1,0.298311731950845,0.675793010752688,0.895294117647059,203.018331665752,-0.657142857142857,-0.25,0.48015873015873,6.79166666666667
176,F,32,95,1260042,1985,LREM,14,5,5,16,6,0,16,5,13,7,3,0,1,7,136,2,0,3,1.02830887227349,1.0399977500914,0.871176470588235,345.754112544811,-0.466071428571429,-0.1,22.1116071428571,3.60571428571429
177,F,121,2,525503,1962,LREM,14,4,6,31,7,0,6,1,3,13,1,0,17,0,71,3,17,1,0.584143642727381,1.14755609564492,0.855882352941176,213.075250060104,-0.747619047619048,-0.0882352941176471,-0.0936041083099906,-0.0882352941176471
178,F,204,59,2598299,1959,LREM,13,7,3,16,7,0,1,7,7,1,1,0,0,4,15,7,4,6,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,0.617582417582418,-0.414285714285714,0.617582417582418,0.113095238095238
179,H,204,59,2598299,1973,NI,13,6,3,15,1,0,15,14,0,1,0,0,13,2,32,6,12,21,0.584143642727381,1.14755609564492,0.855882352941176,235.345193702304,-0.253846153846154,-0.4375,0.0320512820512821,2.65
180,F,68,60,829695,1964,UDI,15,8,4,19,9,0,14,43,45,11,3,0,24,171,399,12,31,13,0.584143642727381,1.14755609564492,0.855882352941176,260.004253435455,-0.0871428571428571,-0.606826706676669,2.53154761904762,-0.283466700008335
